doi,oa_funder_id,oa_award_id
https://doi.org/10.1016/j.annals.2021.103149,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.rser.2020.110422,https://openalex.org/F4320324008,
https://doi.org/10.1016/j.nanoen.2020.105606,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.nanoen.2020.105606,https://openalex.org/F4320321543,
https://doi.org/10.1016/j.nanoen.2020.105606,https://openalex.org/F4320335790,
https://doi.org/10.1016/j.cej.2021.130387,https://openalex.org/F4320321592,PolyU 15222020
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321001,21677015
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321001,51721093
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321001,E-PolyU503/17
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321592,21677015
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321592,51721093
https://doi.org/10.1016/j.jhazmat.2020.123496,https://openalex.org/F4320321592,E-PolyU503/17
https://doi.org/10.1002/adfm.202007423,https://openalex.org/F4320321001,11804286
https://doi.org/10.1002/adfm.202007423,https://openalex.org/F4320321885,19160760600
https://doi.org/10.1002/adfm.202007423,https://openalex.org/F4320322598,Q54V
https://doi.org/10.1002/adfm.202007423,https://openalex.org/F4320335787,19lgpy263
https://doi.org/10.1016/j.phymed.2020.153370,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.phymed.2020.153370,https://openalex.org/F4320324196,
https://doi.org/10.1016/j.phymed.2020.153370,https://openalex.org/F4320328762,
https://doi.org/10.1016/j.phymed.2020.153370,https://openalex.org/F4320338110,
https://doi.org/10.1016/j.phymed.2020.153370,https://openalex.org/F4320338464,
https://doi.org/10.1016/j.eclinm.2021.100916,https://openalex.org/F4320322795,MOST109-2327-B-006-005
https://doi.org/10.1016/j.rser.2020.110033,https://openalex.org/F4320335682,2014ZX07105-001
https://doi.org/10.1016/j.rser.2020.110033,https://openalex.org/F4320335777,2016YFD0800500
https://doi.org/10.1016/j.rser.2020.110033,https://openalex.org/F4320335777,2018YFD0800803
https://doi.org/10.1016/j.rser.2020.110033,https://openalex.org/F4320335848,
https://doi.org/10.1016/j.cemconres.2020.106292,https://openalex.org/F4320321592,
https://doi.org/10.1016/j.cemconres.2020.106292,https://openalex.org/F4320322598,
