doi,year,cited_by_count
https://doi.org/10.1016/j.energy.2024.130588,2024,8
https://doi.org/10.1037/bul0000422,2025,3
https://doi.org/10.1037/bul0000422,2024,4
https://doi.org/10.1088/1361-665x/ad254a,2025,1
https://doi.org/10.1088/1361-665x/ad254a,2024,5
https://doi.org/10.1057/s41599-024-02757-4,2024,7
https://doi.org/10.1109/tii.2024.3361019,2025,3
https://doi.org/10.1109/tii.2024.3361019,2024,5
https://doi.org/10.1016/j.jclepro.2024.141231,2025,2
https://doi.org/10.1016/j.jclepro.2024.141231,2024,6
https://doi.org/10.1515/rams-2023-0184,2024,8
https://doi.org/10.1016/j.jweia.2024.105659,2025,3
https://doi.org/10.1016/j.jweia.2024.105659,2024,7
https://doi.org/10.1016/j.cie.2024.109902,2025,3
https://doi.org/10.1016/j.cie.2024.109902,2024,6
https://doi.org/10.1007/s11440-024-02248-5,2025,2
https://doi.org/10.1007/s11440-024-02248-5,2024,8
https://doi.org/10.1109/tpwrs.2024.3362056,2025,3
https://doi.org/10.1109/tpwrs.2024.3362056,2024,2
https://doi.org/10.1016/j.cor.2024.106559,2025,2
https://doi.org/10.1016/j.cor.2024.106559,2024,6
https://doi.org/10.1016/j.jmapro.2024.01.081,2025,1
https://doi.org/10.1016/j.jmapro.2024.01.081,2024,7
https://doi.org/10.1016/j.scitotenv.2024.170857,2025,4
https://doi.org/10.1016/j.scitotenv.2024.170857,2024,5
https://doi.org/10.1002/smll.202307900,2025,4
https://doi.org/10.1002/smll.202307900,2024,4
https://doi.org/10.1080/10548408.2023.2293008,2025,2
https://doi.org/10.1080/10548408.2023.2293008,2024,7
https://doi.org/10.1108/ijchm-02-2023-0194,2025,1
https://doi.org/10.1108/ijchm-02-2023-0194,2024,7
https://doi.org/10.1016/j.cscm.2024.e02954,2025,6
https://doi.org/10.1016/j.cscm.2024.e02954,2024,3
https://doi.org/10.1016/j.ress.2024.109971,2025,5
https://doi.org/10.1016/j.ress.2024.109971,2024,5
https://doi.org/10.1016/j.carbon.2024.118864,2025,2
https://doi.org/10.1016/j.carbon.2024.118864,2024,5
https://doi.org/10.1016/j.ecmx.2024.100531,2025,3
https://doi.org/10.1016/j.ecmx.2024.100531,2024,4
https://doi.org/10.1007/s10957-024-02377-7,2025,3
https://doi.org/10.1007/s10957-024-02377-7,2024,2
https://doi.org/10.1109/tmm.2024.3358062,2024,2
https://doi.org/10.1016/j.jobe.2023.108175,2024,9
https://doi.org/10.1186/s13643-024-02449-9,2025,1
https://doi.org/10.1186/s13643-024-02449-9,2024,7
https://doi.org/10.1016/j.engstruct.2024.117537,2025,2
https://doi.org/10.1016/j.engstruct.2024.117537,2024,7
https://doi.org/10.1016/j.engfracmech.2024.109884,2025,2
https://doi.org/10.1016/j.engfracmech.2024.109884,2024,6
https://doi.org/10.1109/tevc.2024.3355781,2024,5
https://doi.org/10.1109/tim.2024.3352696,2025,1
https://doi.org/10.1109/tim.2024.3352696,2024,3
https://doi.org/10.1002/advs.202305551,2025,3
https://doi.org/10.1002/advs.202305551,2024,7
https://doi.org/10.1109/tpel.2024.3351142,2025,1
https://doi.org/10.1109/tpel.2024.3351142,2024,4
https://doi.org/10.1109/twc.2023.3347667,2024,3
https://doi.org/10.1007/s12274-024-6416-9,2025,4
https://doi.org/10.1007/s12274-024-6416-9,2024,5
https://doi.org/10.1016/j.marpolbul.2023.115979,2025,2
https://doi.org/10.1016/j.marpolbul.2023.115979,2024,7
https://doi.org/10.1016/j.conbuildmat.2023.134710,2025,2
https://doi.org/10.1016/j.conbuildmat.2023.134710,2024,5
https://doi.org/10.1109/tnet.2023.3347557,2025,3
https://doi.org/10.1109/tnet.2023.3347557,2024,4
https://doi.org/10.1177/10963480231220270,2025,1
https://doi.org/10.1177/10963480231220270,2024,5
https://doi.org/10.1002/aelm.202300730,2025,3
https://doi.org/10.1002/aelm.202300730,2024,7
https://doi.org/10.1016/j.compscitech.2023.110418,2025,6
https://doi.org/10.1016/j.compscitech.2023.110418,2024,5
https://doi.org/10.1016/j.asoc.2023.111150,2025,2
https://doi.org/10.1016/j.asoc.2023.111150,2024,8
https://doi.org/10.1080/00207543.2023.2296976,2025,5
https://doi.org/10.1080/00207543.2023.2296976,2024,4
https://doi.org/10.1016/j.tmp.2023.101211,2025,1
https://doi.org/10.1016/j.tmp.2023.101211,2024,6
https://doi.org/10.1016/j.spinee.2023.11.008,2025,4
https://doi.org/10.1016/j.spinee.2023.11.008,2024,6
https://doi.org/10.1016/j.jsv.2023.118196,2025,1
https://doi.org/10.1016/j.jsv.2023.118196,2024,5
https://doi.org/10.1016/j.conbuildmat.2023.134624,2025,2
https://doi.org/10.1016/j.conbuildmat.2023.134624,2024,7
https://doi.org/10.1016/j.engstruct.2023.117231,2025,4
https://doi.org/10.1016/j.engstruct.2023.117231,2024,6
https://doi.org/10.1002/aenm.202303088,2025,1
https://doi.org/10.1002/aenm.202303088,2024,6
https://doi.org/10.1016/j.ceramint.2023.12.111,2025,2
https://doi.org/10.1016/j.ceramint.2023.12.111,2024,7
https://doi.org/10.1016/j.jobe.2023.108301,2025,2
https://doi.org/10.1016/j.jobe.2023.108301,2024,6
https://doi.org/10.1109/tpwrs.2023.3341432,2025,1
https://doi.org/10.1109/tpwrs.2023.3341432,2024,4
https://doi.org/10.1080/14680629.2023.2287714,2025,3
https://doi.org/10.1080/14680629.2023.2287714,2024,7
https://doi.org/10.1016/j.ijfatigue.2023.108094,2025,1
https://doi.org/10.1016/j.ijfatigue.2023.108094,2024,4
https://doi.org/10.1016/j.tbs.2023.100728,2025,1
https://doi.org/10.1016/j.tbs.2023.100728,2024,8
https://doi.org/10.1016/j.tbs.2023.100728,2023,1
https://doi.org/10.1016/j.tranpol.2023.11.011,2024,8
https://doi.org/10.1016/j.neunet.2023.11.051,2025,1
https://doi.org/10.1016/j.neunet.2023.11.051,2024,6
https://doi.org/10.1016/j.engstruct.2023.117233,2025,6
https://doi.org/10.1016/j.engstruct.2023.117233,2024,5
https://doi.org/10.1016/j.system.2023.103182,2025,2
https://doi.org/10.1016/j.system.2023.103182,2024,5
https://doi.org/10.1016/j.nedt.2023.106034,2025,3
https://doi.org/10.1016/j.nedt.2023.106034,2024,6
https://doi.org/10.1016/j.ocecoaman.2023.106942,2025,6
https://doi.org/10.1016/j.ocecoaman.2023.106942,2024,2
https://doi.org/10.1016/j.camwa.2023.11.018,2025,3
https://doi.org/10.1016/j.camwa.2023.11.018,2024,5
https://doi.org/10.1016/j.cad.2023.103638,2025,3
https://doi.org/10.1016/j.cad.2023.103638,2024,4
https://doi.org/10.1016/j.egyai.2023.100317,2025,2
https://doi.org/10.1016/j.egyai.2023.100317,2024,7
https://doi.org/10.1016/j.egyai.2023.100317,2023,1
https://doi.org/10.1007/s12063-023-00427-3,2024,8
https://doi.org/10.1007/s12063-023-00427-3,2023,2
https://doi.org/10.1007/s40435-023-01337-9,2025,2
https://doi.org/10.1007/s40435-023-01337-9,2024,6
https://doi.org/10.1016/j.geotexmem.2023.10.008,2024,6
https://doi.org/10.1016/j.apcatb.2023.123466,2025,2
https://doi.org/10.1016/j.apcatb.2023.123466,2024,6
https://doi.org/10.1016/j.rser.2023.113992,2025,2
https://doi.org/10.1016/j.rser.2023.113992,2024,6
https://doi.org/10.1016/j.rser.2023.113992,2023,1
https://doi.org/10.1016/j.jsv.2023.118101,2025,3
https://doi.org/10.1016/j.jsv.2023.118101,2024,6
https://doi.org/10.1016/j.bios.2023.115778,2025,3
https://doi.org/10.1016/j.bios.2023.115778,2024,6
https://doi.org/10.1016/j.compscitech.2023.110321,2025,2
https://doi.org/10.1016/j.compscitech.2023.110321,2024,8
https://doi.org/10.1016/j.inffus.2023.102065,2025,2
https://doi.org/10.1016/j.inffus.2023.102065,2024,7
https://doi.org/10.1016/j.ijheatmasstransfer.2023.124805,2025,1
https://doi.org/10.1016/j.ijheatmasstransfer.2023.124805,2024,7
https://doi.org/10.1080/10095020.2023.2255033,2025,1
https://doi.org/10.1080/10095020.2023.2255033,2024,7
https://doi.org/10.1016/j.epsr.2023.109802,2025,1
https://doi.org/10.1016/j.epsr.2023.109802,2024,5
https://doi.org/10.1016/j.eswa.2023.121478,2025,4
https://doi.org/10.1016/j.eswa.2023.121478,2024,5
https://doi.org/10.1109/tmi.2023.3314430,2025,3
https://doi.org/10.1109/tmi.2023.3314430,2024,10
https://doi.org/10.1177/10963480231197091,2025,2
https://doi.org/10.1177/10963480231197091,2024,5
https://doi.org/10.1109/tpwrs.2023.3308233,2025,2
https://doi.org/10.1109/tpwrs.2023.3308233,2024,4
https://doi.org/10.1109/tmtt.2023.3299649,2025,2
https://doi.org/10.1109/tmtt.2023.3299649,2024,7
https://doi.org/10.1109/tase.2023.3293318,2024,5
https://doi.org/10.1080/13683500.2023.2240474,2025,3
https://doi.org/10.1080/13683500.2023.2240474,2024,5
https://doi.org/10.1080/13683500.2023.2240474,2023,1
https://doi.org/10.1080/10447318.2023.2233734,2025,1
https://doi.org/10.1080/10447318.2023.2233734,2024,6
https://doi.org/10.1109/tpwrs.2023.3299637,2024,5
https://doi.org/10.1016/j.tourman.2023.104818,2025,4
https://doi.org/10.1016/j.tourman.2023.104818,2024,5
https://doi.org/10.1109/tte.2023.3294189,2024,4
https://doi.org/10.1109/tte.2023.3294189,2023,2
https://doi.org/10.1111/aphw.12467,2025,3
https://doi.org/10.1111/aphw.12467,2024,5
https://doi.org/10.1177/09544054231180513,2025,1
https://doi.org/10.1177/09544054231180513,2024,2
https://doi.org/10.1177/09544054231180513,2023,1
https://doi.org/10.1109/tnnls.2023.3274142,2024,7
https://doi.org/10.1109/tia.2023.3274615,2024,7
https://doi.org/10.1109/tits.2023.3253878,2024,4
https://doi.org/10.1109/tits.2023.3253878,2023,3
https://doi.org/10.1016/j.jma.2022.12.006,2025,4
https://doi.org/10.1016/j.jma.2022.12.006,2024,6
https://doi.org/10.1080/03088839.2022.2135179,2024,4
https://doi.org/10.1080/03088839.2022.2135179,2023,5
https://doi.org/10.1111/itor.13218,2025,2
https://doi.org/10.1111/itor.13218,2024,4
https://doi.org/10.1111/itor.13218,2023,4
https://doi.org/10.1080/15623599.2022.2108973,2025,1
https://doi.org/10.1080/15623599.2022.2108973,2024,4
https://doi.org/10.1080/15623599.2022.2108973,2023,6
https://doi.org/10.1109/tem.2022.3169392,2024,4
https://doi.org/10.1109/tem.2022.3169392,2023,4
https://doi.org/10.1109/tem.2022.3169392,2022,1
https://doi.org/10.1007/s10694-022-01218-1,2024,4
https://doi.org/10.1007/s10694-022-01218-1,2023,6
https://doi.org/10.1007/s10694-022-01218-1,2022,3
https://doi.org/10.1177/03611981231166942,2025,1
https://doi.org/10.1177/03611981231166942,2024,5
https://doi.org/10.1177/03611981231166942,2023,3
https://doi.org/10.1039/d4ee02917h,2025,4
https://doi.org/10.1038/s41467-024-53529-2,2025,4
https://doi.org/10.1145/3695461,2025,7
https://doi.org/10.1145/3695461,2024,5
https://doi.org/10.1145/3695461,2023,5
https://doi.org/10.1016/j.ijbiomac.2024.136814,2025,4
https://doi.org/10.1016/j.ijbiomac.2024.136814,2024,2
https://doi.org/10.1126/sciadv.adq9575,2025,5
https://doi.org/10.1016/j.istruc.2024.107533,2025,6
https://doi.org/10.1016/j.istruc.2024.107533,2024,1
https://doi.org/10.1016/j.jbankfin.2024.107312,2025,3
https://doi.org/10.1016/j.jbankfin.2024.107312,2024,4
https://doi.org/10.1093/jcr/ucad076,2025,2
https://doi.org/10.1093/jcr/ucad076,2024,5
https://doi.org/10.1021/acsami.4c13402,2025,2
https://doi.org/10.1021/acsami.4c13402,2024,2
https://doi.org/10.1016/j.nanoen.2024.110252,2025,5
https://doi.org/10.1016/j.nanoen.2024.110252,2024,1
https://doi.org/10.1039/d4ee02896a,2025,2
https://doi.org/10.1039/d4ee02896a,2024,3
https://doi.org/10.1016/j.cscm.2024.e03708,2025,3
https://doi.org/10.1016/j.cscm.2024.e03708,2024,7
https://doi.org/10.1039/d4ta04320k,2025,7
https://doi.org/10.1039/d4ta04320k,2024,1
https://doi.org/10.1007/s11482-024-10364-3,2025,2
https://doi.org/10.1007/s11482-024-10364-3,2024,2
https://doi.org/10.1016/j.trb.2024.103062,2025,4
https://doi.org/10.1016/j.trb.2024.103062,2024,2
https://doi.org/10.1016/j.cma.2024.117309,2025,3
https://doi.org/10.1016/j.cma.2024.117309,2024,5
https://doi.org/10.1016/j.jmsy.2024.08.003,2025,5
https://doi.org/10.1016/j.jmsy.2024.08.003,2024,2
https://doi.org/10.1016/j.enconman.2024.118910,2025,5
https://doi.org/10.1016/j.enconman.2024.118910,2024,2
https://doi.org/10.1002/adma.202408161,2025,3
https://doi.org/10.1002/adma.202408161,2024,1
https://doi.org/10.1515/iral-2024-0218,2025,4
https://doi.org/10.1515/iral-2024-0218,2024,1
https://doi.org/10.1177/13567667241268650,2025,2
https://doi.org/10.1177/13567667241268650,2024,4
https://doi.org/10.1016/j.jclepro.2024.143317,2025,4
https://doi.org/10.1016/j.jclepro.2024.143317,2024,4
https://doi.org/10.1038/s41467-024-50679-1,2025,5
https://doi.org/10.1038/s43246-024-00566-5,2025,4
https://doi.org/10.1038/s43246-024-00566-5,2024,2
https://doi.org/10.1016/j.cemconcomp.2024.105675,2025,5
https://doi.org/10.1016/j.cemconcomp.2024.105675,2024,2
https://doi.org/10.1002/adfm.202411058,2025,2
https://doi.org/10.1002/adfm.202411058,2024,4
https://doi.org/10.1002/adfm.202406070,2025,3
https://doi.org/10.1002/adfm.202406070,2024,2
https://doi.org/10.1002/adma.202407010,2025,6
https://doi.org/10.1002/adma.202407010,2024,1
https://doi.org/10.1016/j.aei.2024.102681,2025,5
https://doi.org/10.1016/j.aei.2024.102681,2024,1
https://doi.org/10.1016/j.jcou.2024.102876,2025,5
https://doi.org/10.1016/j.jcou.2024.102876,2024,3
https://doi.org/10.1016/j.carbpol.2024.122478,2025,2
https://doi.org/10.1016/j.carbpol.2024.122478,2024,3
https://doi.org/10.1002/advs.202403379,2025,1
https://doi.org/10.1002/advs.202403379,2024,5
https://doi.org/10.1002/celc.202400065,2025,3
https://doi.org/10.1002/celc.202400065,2024,2
https://doi.org/10.1080/10447318.2024.2370635,2025,2
https://doi.org/10.1080/10447318.2024.2370635,2024,3
https://doi.org/10.1039/d4ee01463d,2025,5
https://doi.org/10.1039/d4ee01463d,2024,2
https://doi.org/10.1016/j.ijmecsci.2024.109502,2025,3
https://doi.org/10.1016/j.ijmecsci.2024.109502,2024,5
https://doi.org/10.1080/10548408.2024.2369752,2025,5
https://doi.org/10.1080/10548408.2024.2369752,2024,3
https://doi.org/10.1016/j.chb.2024.108347,2025,3
https://doi.org/10.1016/j.chb.2024.108347,2024,3
https://doi.org/10.1080/00423114.2024.2368616,2025,1
https://doi.org/10.1080/00423114.2024.2368616,2024,5
https://doi.org/10.1016/j.jobe.2024.110084,2025,6
https://doi.org/10.1016/j.jobe.2024.110084,2024,1
https://doi.org/10.1016/j.cemconcomp.2024.105648,2025,5
https://doi.org/10.1016/j.cemconcomp.2024.105648,2024,2
https://doi.org/10.1016/j.cacint.2024.100159,2025,5
https://doi.org/10.1016/j.cacint.2024.100159,2024,2
https://doi.org/10.1021/acsami.4c05807,2025,1
https://doi.org/10.1021/acsami.4c05807,2024,5
https://doi.org/10.1145/3643832.3661880,2025,1
https://doi.org/10.1145/3643832.3661880,2024,4
https://doi.org/10.1109/taes.2024.3409681,2025,1
https://doi.org/10.1109/taes.2024.3409681,2024,5
https://doi.org/10.1021/acs.analchem.4c01258,2025,4
https://doi.org/10.1021/acs.analchem.4c01258,2024,3
https://doi.org/10.1038/s41598-024-64177-3,2025,4
https://doi.org/10.1038/s41598-024-64177-3,2024,2
https://doi.org/10.1075/tblt.16.02anh,2024,8
https://doi.org/10.1016/j.tws.2024.112059,2025,4
https://doi.org/10.1016/j.tws.2024.112059,2024,3
https://doi.org/10.1016/j.techfore.2024.123456,2024,8
https://doi.org/10.1016/j.conbuildmat.2024.136711,2025,3
https://doi.org/10.1016/j.conbuildmat.2024.136711,2024,3
https://doi.org/10.1016/j.enconman.2024.118598,2025,4
https://doi.org/10.1016/j.enconman.2024.118598,2024,1
https://doi.org/10.1016/j.jmsy.2024.05.003,2025,4
https://doi.org/10.1016/j.jmsy.2024.05.003,2024,4
https://doi.org/10.1002/adma.202404826,2025,2
https://doi.org/10.1002/adma.202404826,2024,4
https://doi.org/10.1145/3659595,2024,1
https://doi.org/10.1186/s12885-024-12348-w,2025,4
https://doi.org/10.1186/s12885-024-12348-w,2024,5
https://doi.org/10.3389/fbioe.2024.1393789,2025,6
https://doi.org/10.3389/fbioe.2024.1393789,2024,3
https://doi.org/10.1080/10941665.2024.2350411,2025,2
https://doi.org/10.1080/10941665.2024.2350411,2024,4
https://doi.org/10.1038/s41467-024-47487-y,2025,1
https://doi.org/10.1038/s41467-024-47487-y,2024,5
https://doi.org/10.1016/j.orgel.2024.107060,2025,2
https://doi.org/10.1016/j.orgel.2024.107060,2024,5
https://doi.org/10.1007/s11356-024-33393-9,2025,2
https://doi.org/10.1007/s11356-024-33393-9,2024,7
https://doi.org/10.1016/j.watres.2024.121692,2025,3
https://doi.org/10.1016/j.watres.2024.121692,2024,6
https://doi.org/10.1016/j.ufug.2024.128338,2025,3
https://doi.org/10.1016/j.ufug.2024.128338,2024,5
https://doi.org/10.1557/s43577-024-00722-9,2025,3
https://doi.org/10.1557/s43577-024-00722-9,2024,5
https://doi.org/10.1016/j.dibe.2024.100444,2025,2
https://doi.org/10.1016/j.dibe.2024.100444,2024,5
https://doi.org/10.1016/j.cej.2024.151804,2025,2
https://doi.org/10.1016/j.cej.2024.151804,2024,5
https://doi.org/10.1016/j.jag.2024.103866,2025,1
https://doi.org/10.1016/j.jag.2024.103866,2024,8
https://doi.org/10.1109/tevc.2024.3393151,2025,1
https://doi.org/10.1109/tevc.2024.3393151,2024,2
https://doi.org/10.1002/lpor.202301285,2025,2
https://doi.org/10.1002/lpor.202301285,2024,2
https://doi.org/10.1016/j.conbuildmat.2024.136312,2025,4
https://doi.org/10.1016/j.conbuildmat.2024.136312,2024,4
https://doi.org/10.1002/smll.202312083,2025,5
https://doi.org/10.1002/smll.202312083,2024,3
https://doi.org/10.1016/j.aei.2024.102551,2025,4
https://doi.org/10.1016/j.aei.2024.102551,2024,4
https://doi.org/10.1016/j.ymssp.2024.111439,2025,7
https://doi.org/10.1016/j.ymssp.2024.111439,2024,1
https://doi.org/10.1016/j.jmrt.2024.03.237,2025,1
https://doi.org/10.1016/j.jmrt.2024.03.237,2024,5
https://doi.org/10.1016/j.energy.2024.131319,2025,1
https://doi.org/10.1016/j.energy.2024.131319,2024,5
https://doi.org/10.1016/j.device.2024.100355,2025,3
https://doi.org/10.1016/j.device.2024.100355,2024,5
https://doi.org/10.1108/ijchm-10-2023-1567,2025,2
https://doi.org/10.1108/ijchm-10-2023-1567,2024,5
https://doi.org/10.1038/s43247-024-01375-x,2025,3
https://doi.org/10.1038/s43247-024-01375-x,2024,6
https://doi.org/10.1016/j.mtbio.2024.101048,2025,1
https://doi.org/10.1016/j.mtbio.2024.101048,2024,7
https://doi.org/10.1016/j.trc.2024.104602,2025,3
https://doi.org/10.1016/j.trc.2024.104602,2024,4
https://doi.org/10.1016/j.cj.2023.12.010,2025,3
https://doi.org/10.1016/j.cj.2023.12.010,2024,3
https://doi.org/10.1016/j.jobe.2024.109121,2024,5
https://doi.org/10.1609/aaai.v38i8.28717,2024,1
https://doi.org/10.1609/aaai.v38i8.28717,2023,1
https://doi.org/10.18287/2412-6179-co-1296,2025,2
https://doi.org/10.18287/2412-6179-co-1296,2024,1
https://doi.org/10.1016/j.ijsolstr.2024.112793,2025,4
https://doi.org/10.1016/j.ijsolstr.2024.112793,2024,4
https://doi.org/10.1016/j.scriptamat.2024.116100,2025,1
https://doi.org/10.1016/j.scriptamat.2024.116100,2024,5
https://doi.org/10.1016/j.ijbiomac.2024.130989,2025,2
https://doi.org/10.1016/j.ijbiomac.2024.130989,2024,8
https://doi.org/10.1016/j.techfore.2024.123350,2025,5
https://doi.org/10.1016/j.techfore.2024.123350,2024,3
https://doi.org/10.1016/j.compgeo.2024.106257,2025,1
https://doi.org/10.1016/j.compgeo.2024.106257,2024,7
https://doi.org/10.1016/j.uclim.2024.101870,2025,3
https://doi.org/10.1016/j.uclim.2024.101870,2024,4
https://doi.org/10.1080/02188791.2024.2328237,2025,1
https://doi.org/10.1080/02188791.2024.2328237,2024,5
https://doi.org/10.1108/ijchm-09-2023-1490,2025,3
https://doi.org/10.1108/ijchm-09-2023-1490,2024,16
https://doi.org/10.1016/j.carbpol.2024.122058,2025,1
https://doi.org/10.1016/j.carbpol.2024.122058,2024,5
https://doi.org/10.1016/j.jmatprotec.2024.118361,2025,3
https://doi.org/10.1016/j.jmatprotec.2024.118361,2024,4
https://doi.org/10.1016/j.enconman.2024.118309,2025,2
https://doi.org/10.1016/j.enconman.2024.118309,2024,4
https://doi.org/10.1063/5.0196330,2025,1
https://doi.org/10.1063/5.0196330,2024,6
https://doi.org/10.1016/j.psep.2024.03.019,2025,1
https://doi.org/10.1016/j.psep.2024.03.019,2024,6
https://doi.org/10.1016/j.jweia.2024.105695,2025,1
https://doi.org/10.1016/j.jweia.2024.105695,2024,6
https://doi.org/10.1002/adfm.202316583,2025,4
https://doi.org/10.1002/adfm.202316583,2024,3
https://doi.org/10.1016/j.jclepro.2024.141499,2025,2
https://doi.org/10.1016/j.jclepro.2024.141499,2024,6
https://doi.org/10.1016/j.apenergy.2024.122957,2025,1
https://doi.org/10.1016/j.apenergy.2024.122957,2024,5
https://doi.org/10.1016/j.autcon.2024.105358,2025,3
https://doi.org/10.1016/j.autcon.2024.105358,2024,4
https://doi.org/10.1039/d3tc04411d,2024,6
https://doi.org/10.1016/j.apenergy.2024.122915,2024,6
https://doi.org/10.1016/j.apenergy.2024.122912,2025,2
https://doi.org/10.1016/j.apenergy.2024.122912,2024,5
https://doi.org/10.1016/j.smrv.2024.101913,2025,3
https://doi.org/10.1016/j.smrv.2024.101913,2024,4
https://doi.org/10.1007/s11071-024-09426-w,2025,2
https://doi.org/10.1007/s11071-024-09426-w,2024,5
https://doi.org/10.1002/pc.28259,2025,1
https://doi.org/10.1002/pc.28259,2024,3
https://doi.org/10.1016/j.jobe.2024.108976,2025,2
https://doi.org/10.1016/j.jobe.2024.108976,2024,3
https://doi.org/10.1364/prj.499523,2025,1
https://doi.org/10.1364/prj.499523,2024,5
https://doi.org/10.1016/j.autcon.2024.105335,2025,3
https://doi.org/10.1016/j.autcon.2024.105335,2024,4
https://doi.org/10.1016/j.ins.2024.120375,2024,6
https://doi.org/10.1080/17499518.2024.2315301,2025,1
https://doi.org/10.1080/17499518.2024.2315301,2024,8
https://doi.org/10.1002/celc.202300618,2024,2
https://doi.org/10.1109/tits.2024.3364759,2025,2
https://doi.org/10.1109/tits.2024.3364759,2024,5
https://doi.org/10.1016/j.knosys.2024.111533,2025,2
https://doi.org/10.1016/j.knosys.2024.111533,2024,6
https://doi.org/10.1016/j.tust.2024.105633,2024,6
https://doi.org/10.1016/j.apacoust.2024.109904,2024,9
https://doi.org/10.1016/j.autcon.2024.105325,2025,1
https://doi.org/10.1016/j.autcon.2024.105325,2024,5
https://doi.org/10.1016/s1872-2067(23)64614-5,2025,3
https://doi.org/10.1016/s1872-2067(23)64614-5,2024,5
https://doi.org/10.1139/cgj-2022-0492,2025,2
https://doi.org/10.1139/cgj-2022-0492,2024,6
https://doi.org/10.1080/17517575.2024.2311807,2025,3
https://doi.org/10.1080/17517575.2024.2311807,2024,5
https://doi.org/10.1080/14606925.2024.2303236,2025,3
https://doi.org/10.1080/14606925.2024.2303236,2024,3
https://doi.org/10.1038/s41419-024-06493-0,2025,3
https://doi.org/10.1038/s41419-024-06493-0,2024,6
https://doi.org/10.1016/j.conbuildmat.2024.135231,2025,2
https://doi.org/10.1016/j.conbuildmat.2024.135231,2024,7
https://doi.org/10.1109/lra.2024.3358752,2024,3
https://doi.org/10.1016/j.jot.2024.01.006,2025,2
https://doi.org/10.1016/j.jot.2024.01.006,2024,5
https://doi.org/10.1016/j.applthermaleng.2024.122605,2024,4
https://doi.org/10.1016/j.knosys.2024.111413,2025,3
https://doi.org/10.1016/j.knosys.2024.111413,2024,5
https://doi.org/10.1016/j.buildenv.2024.111223,2025,3
https://doi.org/10.1016/j.buildenv.2024.111223,2024,7
https://doi.org/10.1002/adom.202302926,2025,1
https://doi.org/10.1002/adom.202302926,2024,2
https://doi.org/10.1016/j.aei.2023.102310,2025,2
https://doi.org/10.1016/j.aei.2023.102310,2024,4
https://doi.org/10.1016/j.jsv.2024.118290,2025,1
https://doi.org/10.1016/j.jsv.2024.118290,2024,6
https://doi.org/10.1016/j.engappai.2024.107939,2025,4
https://doi.org/10.1016/j.engappai.2024.107939,2024,4
https://doi.org/10.1016/j.jmapro.2024.01.048,2025,3
https://doi.org/10.1016/j.jmapro.2024.01.048,2024,4
https://doi.org/10.1016/j.jobe.2024.108529,2024,5
https://doi.org/10.1016/j.scs.2024.105173,2025,2
https://doi.org/10.1016/j.scs.2024.105173,2024,8
https://doi.org/10.1016/j.scs.2023.105164,2025,2
https://doi.org/10.1016/j.scs.2023.105164,2024,5
https://doi.org/10.1109/tim.2024.3350131,2025,1
https://doi.org/10.1109/tim.2024.3350131,2024,2
https://doi.org/10.1016/j.enconman.2023.117894,2024,8
https://doi.org/10.1016/j.compind.2023.104066,2025,3
https://doi.org/10.1016/j.compind.2023.104066,2024,5
https://doi.org/10.1002/pc.28080,2025,1
https://doi.org/10.1002/pc.28080,2024,5
https://doi.org/10.3390/rs16010076,2025,5
https://doi.org/10.3390/rs16010076,2024,6
https://doi.org/10.1021/acsami.3c14630,2025,1
https://doi.org/10.1021/acsami.3c14630,2024,5
https://doi.org/10.1016/j.applthermaleng.2023.122285,2025,2
https://doi.org/10.1016/j.applthermaleng.2023.122285,2024,6
https://doi.org/10.1364/jocn.496749,2024,6
https://doi.org/10.1364/jocn.496749,2023,1
https://doi.org/10.1007/s12665-023-11377-1,2025,1
https://doi.org/10.1007/s12665-023-11377-1,2024,4
https://doi.org/10.1109/tem.2023.3346409,2025,1
https://doi.org/10.1109/tem.2023.3346409,2024,7
https://doi.org/10.1109/tevc.2023.3348475,2025,1
https://doi.org/10.1109/tevc.2023.3348475,2024,4
https://doi.org/10.1007/s10694-023-01529-x,2025,2
https://doi.org/10.1007/s10694-023-01529-x,2024,5
https://doi.org/10.1016/j.jcis.2023.12.127,2025,3
https://doi.org/10.1016/j.jcis.2023.12.127,2024,6
https://doi.org/10.1111/isj.12497,2025,1
https://doi.org/10.1111/isj.12497,2024,5
https://doi.org/10.1002/adfm.202312332,2024,10
https://doi.org/10.1029/2023jd039251,2025,3
https://doi.org/10.1029/2023jd039251,2024,7
https://doi.org/10.1364/jocn.504549,2024,4
https://doi.org/10.1364/jocn.504549,2023,1
https://doi.org/10.1016/j.trb.2023.102875,2025,3
https://doi.org/10.1016/j.trb.2023.102875,2024,4
https://doi.org/10.1016/j.jenvman.2023.119942,2025,2
https://doi.org/10.1016/j.jenvman.2023.119942,2024,4
https://doi.org/10.1016/j.energy.2023.130042,2024,8
https://doi.org/10.1016/j.jisa.2023.103680,2025,1
https://doi.org/10.1016/j.jisa.2023.103680,2024,4
https://doi.org/10.1007/s12598-023-02529-0,2025,1
https://doi.org/10.1007/s12598-023-02529-0,2024,4
https://doi.org/10.1016/j.radonc.2023.110050,2025,4
https://doi.org/10.1016/j.radonc.2023.110050,2024,2
https://doi.org/10.1016/j.jobe.2023.108342,2025,3
https://doi.org/10.1016/j.jobe.2023.108342,2024,4
https://doi.org/10.1016/j.engstruct.2023.117314,2025,5
