oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5081619850,Ho Yin Man,https://orcid.org/0000-0003-1748-6564
https://openalex.org/A5111085504,Blake Byron Walker,
https://openalex.org/A5112502872,Lok-Yan So,
https://openalex.org/A5088976126,Gabriella Wong,https://orcid.org/0000-0001-5749-9306
https://openalex.org/A5063990769,Qing Jiang,
https://openalex.org/A5100404371,Feifei Chen,https://orcid.org/0000-0002-3074-5076
https://openalex.org/A5107839119,Francis Kim-Ming Wong,
https://openalex.org/A5031970961,Chao Shen,https://orcid.org/0000-0003-3951-7616
https://openalex.org/A5031737167,Junfei Ma,https://orcid.org/0000-0003-4191-4936
https://openalex.org/A5043735431,Yunhao Hu,
https://openalex.org/A5103898808,Yang Yao,
https://openalex.org/A5100419834,Yong Zhang,https://orcid.org/0000-0003-0066-3448
https://openalex.org/A5101070505,Yong Shao,
https://openalex.org/A5100672721,Xi Zhang,https://orcid.org/0000-0002-1993-6031
https://openalex.org/A5042123363,Li Li,https://orcid.org/0000-0003-2520-9583
https://openalex.org/A5023245085,Jie Wu,https://orcid.org/0000-0003-0109-9818
https://openalex.org/A5081426404,Changzhen Jiang,
https://openalex.org/A5100396836,Hao Zhang,https://orcid.org/0000-0001-9853-944X
https://openalex.org/A5081342866,Liang Deng,https://orcid.org/0000-0002-9421-6587
https://openalex.org/A5035322309,Gwendoline Yuanyuan Guan,
https://openalex.org/A5031842813,Zuhaib Ahmad,https://orcid.org/0000-0003-0041-0248
https://openalex.org/A5006882712,Aboma Zewude,https://orcid.org/0000-0001-6087-0129
https://openalex.org/A5056939637,Bazezew Yenew,https://orcid.org/0000-0002-8505-7000
https://openalex.org/A5100691864,Jiawen Wang,https://orcid.org/0000-0003-2317-1390
https://openalex.org/A5100394046,Sheng Zhang,https://orcid.org/0000-0003-1732-0011
https://openalex.org/A5014471487,Jianghang Chen,
https://openalex.org/A5100949216,Xialin Zuo,
https://openalex.org/A5006736256,Yanyan Tang,https://orcid.org/0000-0002-2673-2221
https://openalex.org/A5101139688,Lixuan Zhan,https://orcid.org/0000-0002-7190-781X
https://openalex.org/A5107956086,Weiwen Sun,
https://openalex.org/A5100633348,Jianhua Zheng,https://orcid.org/0000-0001-5744-6546
https://openalex.org/A5016222525,En Xu,https://orcid.org/0000-0003-4874-6373
https://openalex.org/A5024251039,Ling Liu,https://orcid.org/0000-0001-5082-6335
https://openalex.org/A5100644402,Han Gao,https://orcid.org/0000-0003-2896-9852
https://openalex.org/A5016734996,Tigang Ning,https://orcid.org/0000-0002-6328-8801
https://openalex.org/A5100439854,Li Pei,https://orcid.org/0000-0003-3381-9883
https://openalex.org/A5100717379,Jingjing Zheng,https://orcid.org/0000-0002-6121-9300
https://openalex.org/A5100720442,Jing Li,https://orcid.org/0000-0001-9228-305X
https://openalex.org/A5043780943,Jian Xu,
https://openalex.org/A5112555175,Jinglei Yang,
https://openalex.org/A5062387852,Meichao Shi,
https://openalex.org/A5004732912,Wenchun Yang,https://orcid.org/0000-0002-8180-8575
https://openalex.org/A5073353122,Mian Zhou,https://orcid.org/0000-0003-4226-6299
https://openalex.org/A5103092401,Rui P.R. Cardoso,https://orcid.org/0000-0003-0390-1245
https://openalex.org/A5073092499,Tongqian Zou,
https://openalex.org/A5035751414,Daniel Fu Keung Wong,https://orcid.org/0000-0002-1030-2040
https://openalex.org/A5088333922,Xiaoyu Zhuang,https://orcid.org/0000-0002-5826-1161
https://openalex.org/A5103974130,Irene Cheung,
https://openalex.org/A5032710781,Philip C. Kendall,https://orcid.org/0000-0001-7034-6961
https://openalex.org/A5000674836,Ayirebi Dansoh,https://orcid.org/0000-0001-5533-0240
https://openalex.org/A5016529740,Sheng Liang,https://orcid.org/0000-0002-5838-6677
https://openalex.org/A5100715506,Yang Sun,https://orcid.org/0000-0002-9263-4582
https://openalex.org/A5074399111,Taehooie Kim,https://orcid.org/0000-0001-8193-921X
https://openalex.org/A5104036039,Karthik K. Srinivasan,
